timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1775321592748,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-67,,true,,356,230,100,100,null,3,2979,1
1775321591827,2,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-59,,true,,351,228,100,100,null,2,3916,1
1775321592330,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-13,,true,,352,228,100,100,null,5,3410,2
1775321595753,3,Login with bob@test.com,200,OK,Thread Group 1-57,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321595788,3,Login with alice@test.com,200,OK,Thread Group 1-23,text,true,,355,230,100,100,http://localhost:3000/api/login,3,0,1
1775321595798,3,Login with diana@test.com,200,OK,Thread Group 1-29,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321593080,2,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-53,,true,,352,228,100,100,null,2,2720,1
1775321592100,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-46,,true,,360,232,100,100,null,3,3702,1
1775321595802,3,Login with eve@test.com,200,OK,Thread Group 1-10,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321595848,3,Login with alice@test.com,200,OK,Thread Group 1-20,text,true,,355,230,100,100,http://localhost:3000/api/login,3,0,1
1775321592268,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-5,,true,,356,230,100,100,null,5,3600,2
1775321595870,3,Login with diana@test.com,200,OK,Thread Group 1-22,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321590825,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-16,,true,,356,230,100,100,null,3,5091,1
1775321592034,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-56,,true,,356,230,100,100,null,4,3882,1
1775321595922,3,Login with alice@test.com,200,OK,Thread Group 1-18,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321595940,4,Login with alice@test.com,200,OK,Thread Group 1-35,text,true,,356,230,100,100,http://localhost:3000/api/login,4,0,2
1775321592747,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-88,,true,,360,232,100,100,null,4,3238,2
1775321596003,3,Login with eve@test.com,200,OK,Thread Group 1-42,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321596029,11,Login with alice@test.com,200,OK,Thread Group 1-74,text,true,,355,230,100,100,http://localhost:3000/api/login,11,0,2
1775321592303,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-15,,true,,359,232,100,100,null,4,3751,2
1775321592123,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-63,,true,,355,230,100,100,null,3,3946,1
1775321592047,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-7,,true,,355,230,100,100,null,4,4037,1
1775321596092,3,Login with diana@test.com,200,OK,Thread Group 1-14,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321592967,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-39,,true,,360,232,100,100,null,4,3140,1
1775321591272,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-47,,true,,360,232,100,100,null,4,4852,2
1775321596135,4,Login with alice@test.com,200,OK,Thread Group 1-32,text,true,,355,230,100,100,http://localhost:3000/api/login,4,0,1
1775321592562,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-60,,true,,351,228,100,100,null,3,3597,1
1775321596240,3,Login with charlie@test.com,200,OK,Thread Group 1-4,text,true,,360,232,100,100,http://localhost:3000/api/login,3,0,1
1775321592417,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-73,,true,,356,230,100,100,null,5,3823,2
1775321592515,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-97,,true,,356,230,100,100,null,4,3741,2
1775321596281,4,Login with diana@test.com,200,OK,Thread Group 1-50,text,true,,355,230,100,100,http://localhost:3000/api/login,4,0,2
1775321593260,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-81,,true,,352,228,100,100,null,4,3024,1
1775321591827,6,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-45,,true,,360,232,100,100,null,6,4459,2
1775321592349,8,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-33,,true,,352,228,100,100,null,8,3937,3
1775321596321,2,Login with charlie@test.com,200,OK,Thread Group 1-95,text,true,,360,232,100,100,http://localhost:3000/api/login,2,0,1
1775321591707,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,355,230,100,100,null,4,4615,1
1775321596331,2,Login with charlie@test.com,200,OK,Thread Group 1-83,text,true,,360,232,100,100,http://localhost:3000/api/login,2,0,1
1775321593386,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-27,,true,,351,228,100,100,null,5,2948,2
1775321592408,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-17,,true,,360,232,100,100,null,5,3945,2
1775321592237,7,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-30,,true,,355,230,100,100,null,7,4114,2
1775321596368,2,Login with charlie@test.com,200,OK,Thread Group 1-52,text,true,,360,232,100,100,http://localhost:3000/api/login,2,0,1
1775321592541,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-11,,true,,360,232,100,100,null,5,3840,2
1775321592980,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-87,,true,,356,230,100,100,null,4,3402,1
1775321591412,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-72,,true,,351,228,100,100,null,5,4971,2
1775321592047,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-69,,true,,352,228,100,100,null,4,4360,1
1775321596423,3,Login with bob@test.com,200,OK,Thread Group 1-12,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321592784,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-78,,true,,351,228,100,100,null,3,3663,1
1775321596469,3,Login with diana@test.com,200,OK,Thread Group 1-21,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321592113,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-8,,true,,352,228,100,100,null,4,4404,1
1775321593876,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-48,,true,,352,228,100,100,null,3,2669,1
1775321593538,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-80,,true,,352,228,100,100,null,3,3020,2
1775321593162,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-70,,true,,351,228,100,100,null,4,3429,1
1775321596605,3,Login with charlie@test.com,200,OK,Thread Group 1-76,text,true,,360,232,100,100,http://localhost:3000/api/login,3,0,1
1775321592039,6,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-99,,true,,352,228,100,100,null,5,4573,2
1775321596618,4,Login with bob@test.com,200,OK,Thread Group 1-65,text,true,,352,228,100,100,http://localhost:3000/api/login,4,0,2
1775321592242,6,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-64,,true,,351,228,100,100,null,5,4394,2
1775321596668,3,Login with alice@test.com,200,OK,Thread Group 1-86,text,true,,355,230,100,100,http://localhost:3000/api/login,3,0,1
1775321596675,5,Login with alice@test.com,200,OK,Thread Group 1-25,text,true,,356,230,100,100,http://localhost:3000/api/login,5,0,2
1775321592000,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-19,,true,,351,228,100,100,null,4,4679,1
1775321593759,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-36,,true,,355,230,100,100,null,4,2927,1
1775321596690,3,Login with charlie@test.com,200,OK,Thread Group 1-49,text,true,,361,232,100,100,http://localhost:3000/api/login,3,0,1
1775321593906,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-68,,true,,356,230,100,100,null,5,2792,2
1775321596759,3,Login with diana@test.com,200,OK,Thread Group 1-92,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321592216,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-71,,true,,359,232,100,100,null,3,4567,1
1775321593727,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-66,,true,,356,230,100,100,null,5,3070,2
1775321596805,3,Login with diana@test.com,200,OK,Thread Group 1-100,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321591994,7,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-26,,true,,355,230,100,100,null,7,4853,3
1775321592132,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-75,,true,,352,228,100,100,null,4,4719,2
1775321596854,4,Login with diana@test.com,200,OK,Thread Group 1-89,text,true,,355,230,100,100,http://localhost:3000/api/login,4,0,1
1775321593021,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-79,,true,,359,232,100,100,null,4,3846,2
1775321592284,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-44,,true,,352,228,100,100,null,5,4632,1
1775321592683,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-43,,true,,356,230,100,100,null,3,4277,1
1775321592654,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-37,,true,,356,230,100,100,null,4,4328,1
1775321596997,3,Login with eve@test.com,200,OK,Thread Group 1-96,text,true,,351,228,100,100,http://localhost:3000/api/login,3,0,1
1775321594162,11,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-74,,true,,355,230,100,100,null,11,2886,2
1775321592869,6,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-55,,true,,360,232,100,100,null,6,4215,2
1775321597109,3,Login with alice@test.com,200,OK,Thread Group 1-51,text,true,,357,230,100,100,http://localhost:3000/api/login,3,0,1
1775321597169,3,Login with bob@test.com,200,OK,Thread Group 1-61,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321593326,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-6,,true,,356,230,100,100,null,4,3875,1
1775321597216,3,Login with charlie@test.com,200,OK,Thread Group 1-15,text,true,,360,232,100,100,http://localhost:3000/api/login,3,0,1
1775321592826,6,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-91,,true,,356,230,100,100,null,6,4409,2
1775321592870,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-24,,true,,355,230,100,100,null,5,4391,1
1775321597283,6,Login with charlie@test.com,200,OK,Thread Group 1-60,text,true,,359,232,100,100,http://localhost:3000/api/login,6,0,3
1775321592599,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-54,,true,,359,232,100,100,null,3,4707,1
1775321592591,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-93,,true,,351,228,100,100,null,4,4823,2
1775321597416,3,Login with bob@test.com,200,OK,Thread Group 1-34,text,true,,351,228,100,100,http://localhost:3000/api/login,3,0,1
1775321593908,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-85,,true,,352,228,100,100,null,3,3515,1
1775321593272,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-23,,true,,355,230,100,100,null,3,4192,1
1775321597473,4,Login with bob@test.com,200,OK,Thread Group 1-45,text,true,,351,228,100,100,http://localhost:3000/api/login,4,0,1
1775321593319,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-77,,true,,360,232,100,100,null,3,4201,1
1775321597639,3,Login with bob@test.com,200,OK,Thread Group 1-53,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321593170,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-62,,true,,360,232,100,100,null,4,4480,2
1775321593154,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-98,,true,,355,230,100,100,null,3,4544,1
1775321597708,2,Login with eve@test.com,200,OK,Thread Group 1-59,text,true,,352,228,100,100,http://localhost:3000/api/login,2,0,1
1775321592941,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-9,,true,,351,228,100,100,null,3,4811,1
1775321597759,4,Login with bob@test.com,200,OK,Thread Group 1-17,text,true,,352,228,100,100,http://localhost:3000/api/login,4,0,1
1775321597765,4,Login with diana@test.com,200,OK,Thread Group 1-63,text,true,,356,230,100,100,http://localhost:3000/api/login,4,0,1
1775321597768,5,Login with eve@test.com,200,OK,Thread Group 1-97,text,true,,352,228,100,100,http://localhost:3000/api/login,4,0,2
1775321593755,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-10,,true,,352,228,100,100,null,3,4083,1
1775321593456,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-18,,true,,356,230,100,100,null,3,4382,1
1775321597870,3,Login with eve@test.com,200,OK,Thread Group 1-7,text,true,,351,228,100,100,http://localhost:3000/api/login,3,0,1
1775321595228,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-21,,true,,356,230,100,100,null,3,2651,1
1775321595341,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-12,,true,,352,228,100,100,null,3,2542,1
1775321595352,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-49,,true,,361,232,100,100,null,3,2533,1
1775321597909,4,Login with charlie@test.com,200,OK,Thread Group 1-2,text,true,,360,232,100,100,http://localhost:3000/api/login,4,0,1
1775321594226,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-89,,true,,355,230,100,100,null,4,3712,1
1775321592961,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-35,,true,,356,230,100,100,null,4,5000,2
1775321597966,3,Login with eve@test.com,200,OK,Thread Group 1-3,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321597968,3,Login with bob@test.com,200,OK,Thread Group 1-40,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321597982,4,Login with charlie@test.com,200,OK,Thread Group 1-66,text,true,,360,232,100,100,http://localhost:3000/api/login,4,0,2
1775321597985,5,Login with alice@test.com,200,OK,Thread Group 1-70,text,true,,355,230,100,100,http://localhost:3000/api/login,5,0,1
1775321593012,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-41,,true,,351,228,100,100,null,5,5001,1
1775321598023,5,Login with charlie@test.com,200,OK,Thread Group 1-33,text,true,,360,232,100,100,http://localhost:3000/api/login,5,0,2
1775321595386,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-92,,true,,356,230,100,100,null,3,2646,1
1775321592559,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-90,,true,,355,230,100,100,null,3,5485,1
1775321594245,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-84,,true,,351,228,100,100,null,3,3808,1
1775321598074,4,Login with alice@test.com,200,OK,Thread Group 1-81,text,true,,356,230,100,100,http://localhost:3000/api/login,4,0,1
1775321593228,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-29,,true,,356,230,100,100,null,3,4848,1
1775321593068,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-22,,true,,356,230,100,100,null,3,5015,1
1775321593776,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-57,,true,,352,228,100,100,null,3,4310,1
1775321594136,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-42,,true,,352,228,100,100,null,3,4002,1
1775321598163,4,Login with diana@test.com,200,OK,Thread Group 1-67,text,true,,356,230,100,100,http://localhost:3000/api/login,4,0,1
1775321598165,4,Login with bob@test.com,200,OK,Thread Group 1-88,text,true,,352,228,100,100,http://localhost:3000/api/login,4,0,1
1775321592867,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-82,,true,,351,228,100,100,null,3,5308,1
1775321598177,4,Login with diana@test.com,200,OK,Thread Group 1-5,text,true,,356,230,100,100,http://localhost:3000/api/login,4,0,2
1775321598180,4,Login with diana@test.com,200,OK,Thread Group 1-73,text,true,,356,230,100,100,http://localhost:3000/api/login,4,0,2
1775321595111,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-32,,true,,355,230,100,100,null,4,3072,1
1775321592587,2,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-28,,true,,356,230,100,100,null,2,5626,1
1775321598211,4,Login with eve@test.com,200,OK,Thread Group 1-31,text,true,,352,228,100,100,http://localhost:3000/api/login,4,0,2
1775321598231,4,Login with alice@test.com,200,OK,Thread Group 1-39,text,true,,356,230,100,100,http://localhost:3000/api/login,4,0,1
1775321598250,4,Login with alice@test.com,200,OK,Thread Group 1-30,text,true,,356,230,100,100,http://localhost:3000/api/login,4,0,2
1775321598258,5,Login with eve@test.com,200,OK,Thread Group 1-36,text,true,,352,228,100,100,http://localhost:3000/api/login,5,0,2
1775321598287,2,Login with eve@test.com,200,OK,Thread Group 1-75,text,true,,351,228,100,100,http://localhost:3000/api/login,2,0,1
1775321593871,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-50,,true,,355,230,100,100,null,4,4438,2
1775321598315,4,Login with diana@test.com,200,OK,Thread Group 1-11,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321593780,2,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-52,,true,,360,232,100,100,null,2,4540,1
1775321598340,3,Login with bob@test.com,200,OK,Thread Group 1-44,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321598343,3,Login with alice@test.com,200,OK,Thread Group 1-56,text,true,,355,230,100,100,http://localhost:3000/api/login,3,0,1
1775321598346,3,Login with eve@test.com,200,OK,Thread Group 1-27,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321593297,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-58,,true,,352,228,100,100,null,4,5050,1
1775321598369,3,Login with charlie@test.com,200,OK,Thread Group 1-43,text,true,,359,232,100,100,http://localhost:3000/api/login,3,0,1
1775321592961,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-94,,true,,352,228,100,100,null,3,5417,1
1775321595215,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-4,,true,,360,232,100,100,null,3,3165,1
1775321598425,2,Login with eve@test.com,200,OK,Thread Group 1-80,text,true,,351,228,100,100,http://localhost:3000/api/login,2,0,1
1775321595547,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-51,,true,,357,230,100,100,null,3,2891,1
1775321598451,2,Login with bob@test.com,200,OK,Thread Group 1-85,text,true,,351,228,100,100,http://localhost:3000/api/login,2,0,1
1775321593000,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-20,,true,,355,230,100,100,null,3,5455,1
1775321598474,6,Login with charlie@test.com,200,OK,Thread Group 1-46,text,true,,360,232,100,100,http://localhost:3000/api/login,6,0,3
1775321598483,5,Login with charlie@test.com,200,OK,Thread Group 1-8,text,true,,360,232,100,100,http://localhost:3000/api/login,5,0,2
1775321596162,6,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-60,,true,,359,232,100,100,null,6,2335,3
1775321593579,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-38,,true,,360,232,100,100,null,3,4980,1
1775321595173,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-34,,true,,351,228,100,100,null,3,3413,1
1775321598630,3,Login with bob@test.com,200,OK,Thread Group 1-47,text,true,,351,228,100,100,http://localhost:3000/api/login,3,0,1
1775321598669,3,Login with eve@test.com,200,OK,Thread Group 1-72,text,true,,351,228,100,100,http://localhost:3000/api/login,3,0,1
1775321598674,5,Login with alice@test.com,200,OK,Thread Group 1-13,text,true,,356,230,100,100,http://localhost:3000/api/login,5,0,2
1775321594734,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-76,,true,,360,232,100,100,null,3,3976,1
1775321598755,4,Login with eve@test.com,200,OK,Thread Group 1-54,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321598771,4,Login with bob@test.com,200,OK,Thread Group 1-71,text,true,,352,228,100,100,http://localhost:3000/api/login,4,0,2
1775321598831,3,Login with diana@test.com,200,OK,Thread Group 1-1,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,2
1775321594761,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-14,,true,,356,230,100,100,null,3,4074,1
1775321594466,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-65,,true,,352,228,100,100,null,4,4421,2
1775321598898,3,Login with eve@test.com,200,OK,Thread Group 1-16,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321598904,3,Login with alice@test.com,200,OK,Thread Group 1-68,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321594220,2,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-95,,true,,360,232,100,100,null,2,4696,1
1775321593953,2,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-83,,true,,360,232,100,100,null,2,4965,1
1775321595311,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-25,,true,,356,230,100,100,null,5,3624,2
1775321596292,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-45,,true,,351,228,100,100,null,4,2692,1
1775321599063,3,Login with charlie@test.com,200,OK,Thread Group 1-64,text,true,,359,232,100,100,http://localhost:3000/api/login,3,0,2
1775321596058,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-15,,true,,360,232,100,100,null,3,3008,1
1775321596088,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-7,,true,,351,228,100,100,null,3,2981,1
1775321599088,3,Login with eve@test.com,200,OK,Thread Group 1-22,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321593992,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-100,,true,,356,230,100,100,null,3,5124,1
1775321599169,3,Login with bob@test.com,200,OK,Thread Group 1-78,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321599169,5,Login with charlie@test.com,200,OK,Thread Group 1-87,text,true,,360,232,100,100,http://localhost:3000/api/login,5,0,1
1775321599182,4,Login with charlie@test.com,200,OK,Thread Group 1-89,text,true,,359,232,100,100,http://localhost:3000/api/login,4,0,2
1775321599185,4,Login with alice@test.com,200,OK,Thread Group 1-98,text,true,,356,230,100,100,http://localhost:3000/api/login,4,0,1
1775321599230,3,Login with diana@test.com,200,OK,Thread Group 1-29,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321599243,20,Login with eve@test.com,200,OK,Thread Group 1-74,text,true,,351,228,100,100,http://localhost:3000/api/login,20,0,18
1775321599275,3,Login with eve@test.com,200,OK,Thread Group 1-62,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321596072,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-63,,true,,356,230,100,100,null,4,3211,1
1775321599286,3,Login with diana@test.com,200,OK,Thread Group 1-26,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321599299,3,Login with diana@test.com,200,OK,Thread Group 1-37,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321599302,3,Login with alice@test.com,200,OK,Thread Group 1-92,text,true,,355,230,100,100,http://localhost:3000/api/login,3,0,1
1775321596387,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-11,,true,,356,230,100,100,null,3,2929,1
1775321599331,3,Login with diana@test.com,200,OK,Thread Group 1-32,text,true,,355,230,100,100,http://localhost:3000/api/login,3,0,1
1775321599335,3,Login with alice@test.com,200,OK,Thread Group 1-93,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321595588,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-40,,true,,352,228,100,100,null,3,3759,1
1775321599372,2,Login with alice@test.com,200,OK,Thread Group 1-69,text,true,,356,230,100,100,http://localhost:3000/api/login,2,0,1
1775321599391,3,Login with bob@test.com,200,OK,Thread Group 1-99,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321594801,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-96,,true,,351,228,100,100,null,3,4598,1
1775321599402,6,Login with alice@test.com,200,OK,Thread Group 1-55,text,true,,356,230,100,100,http://localhost:3000/api/login,6,0,3
1775321595920,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-56,,true,,355,230,100,100,null,3,3502,1
1775321599432,3,Login with diana@test.com,200,OK,Thread Group 1-48,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321594192,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-61,,true,,352,228,100,100,null,3,5242,1
1775321595504,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-31,,true,,352,228,100,100,null,4,3930,2
1775321599454,4,Login with alice@test.com,200,OK,Thread Group 1-79,text,true,,356,230,100,100,http://localhost:3000/api/login,4,0,1
1775321596963,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-43,,true,,359,232,100,100,null,3,2504,1
1775321599481,4,Login with charlie@test.com,200,OK,Thread Group 1-58,text,true,,359,232,100,100,http://localhost:3000/api/login,4,0,1
1775321594438,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-86,,true,,355,230,100,100,null,3,5063,1
1775321595805,6,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-46,,true,,360,232,100,100,null,6,3719,3
